course,subject,exam,question,extract,optionA,optionB,optionC,optionD,optionE,optionF,optionG,correct_answer,Rationale,study_tip
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,Which statement would not be inferred by the reader?,"PHOTOTHERAPY: 
Phototherapy, commonly referred to as light therapy, has been an established form of medicine for more than a century. In recent years it has become closely associated with seasonal affective disorder, of which it is an effective and well-known treatment, but it is also used to treat a broad range of medical issues including acne, psoriasis, and eczema.
The most common form of light therapy involves a patient sitting in front of a medically designed light box for a prescribed amount of time every morning. The light is positioned at an exact distance from the patient's eyes so that it strikes both the skin and the retina. The light box mimics the effects of natural sunlight, but the UV rays are filtered to ensure there is no damage to the patient's skin or eyes. Phototherapy is thought to be a safe method of reducing the amount of bacteria on the skin, reducing inflammatory responses, and affecting the chemicals in the brain associated with mood.
One of the most recent technologies to be associated with phototherapy is the phototherapy blanket. In the late 1960s it was discovered that phototherapy can be used to treat jaundice in newborn babies. Neonatal jaundice, a yellowing of the skin in newborn infants due to excess bilirubin levels in the blood, is usually harmless but can cause brain damage if left untreated. Newborns are given a phototherapy blanket, a small pad with flexible LED light panels sewn into the fabric, to sleep with until their livers are able to process the excess bilirubin.
The many benefits of phototherapy make it a valuable resource for addressing a variety of ailments. Emerging innovations in LED and photo technologies ensure that many more practical applications will be developed for this particular form of treatment in the years to come.",Some forms of phototherapy have been around for decades.,New applications of phototherapy continue to be developed.,Phototherapy is most often used to treat skin problems.,Ultraviolet rays can cause damage to eyes and skin.,,,,D,"The correct answer is D. While the passage extensively discusses the benefits and applications of phototherapy, it does not mention that ultraviolet rays can cause damage to eyes and skin. This statement goes beyond the information provided in the passage and cannot be inferred. 

A. The passage mentions that phototherapy has been around for more than a century, supporting the statement that some forms of phototherapy have been around for decades. 

B. The passage discusses how new applications of phototherapy, like the phototherapy blanket, are being developed, making this statement valid as it aligns with the information provided. 

C. Phototherapy being most often used to treat skin problems is supported by the passage, which mentions its applications in treating acne, psoriasis, and eczema. Therefore, this statement can be inferred from the passage.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,Where is Thailand located?,"THE WHITE ELEPHANT:
  Centuries ago, in the country of Siam, now known as Thailand, it was the custom of the rulers to punish those who displeased them by giving the offender a white elephant. Because the animal was considered sacred, it could not be made to work as other elephants did, but still had to be fed hundreds of pounds of fruit and cared for in the most lavish style. The recipient could not give the elephant to anyone else, as it was a gift from the ruler, who would be greatly displeased should the recipient not receive the gift graciously or care for it in a grand style. This monetary burden could be a major liability to the recipient, and in many cases, they became impoverished.
  This is the origin of the term ""white elephant,"" as it is used today to denote an unwanted gift. The popular way of gift exchange played during the holiday season is an offshoot of this tradition. In this game, everyone brings a gift, and the gifts are exchanged by drawing numbers and picking a gift in turn. The second person can choose a new gift or steal the first one. It is all in good fun, and people enjoy giving silly gifts and ""stealing"" someone else's.
",Africa,Europe,South America,Asia,,,,D,"Thailand is located in Asia, not South America. Thailand is a country in Southeast Asia known for its beautiful beaches, rich culture, and delicious cuisine. It shares borders with Myanmar, Laos, Cambodia, and Malaysia. The extract provided also mentions the country of Siam, which is now known as Thailand, indicating its location in Asia. Choices A, B, and C are incorrect as Thailand is not located in Africa, Europe, or South America.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,What does the word 'integral' mean as used in the first paragraph of the passage?,"SPANKING: 
Put a dozen parents together in a room, and you will most likely have a dozen different theories of parenting. One of the most debated issues in raising kids is how to discipline them, especially when it comes to the question of to spank or not to spank. Some moms and dads are sure that it is an integral part of showing their kids what is right and wrong. Others are equally sure that spanking is a cruel act of violence against kids. Which is it?
According to a new study reported at the American Psychological Association Summit Conference on Violence and Abuse in Relationships, spanking or other forms of corporal punishment apparently increase the risk of future sexual problems such as violent or coercive sex with partners. ""The more children are spanked, the more aggressive they are and the more likely they are to engage in delinquent or at-risk behaviors,"" says Elizabeth Gershoff from the University of Michigan's School of Social Work. ""Kids may learn that sometimes there's pain and fear involved in loving relationships.""
Naturally, there are those who disagree as well. Some scientists believe that spanking two- to six-year-old children can be very helpful as long as parents are not angry or out of control emotionally. Human development researcher Robert Larzelere adds that parents simply must be able to differentiate between appropriate and inappropriate use. Although opinion on spanking remains divided, research continues on this contentious issue. In the meantime, however, the American Academy of Pediatrics advises parents to use other methods of discipline.",Central,Initial,Trifling,Irrelevant,,,,A,"In this context, 'integral' means 'central' or essential. The passage discusses the debate around spanking as a method of discipline. Some parents consider it an integral part of teaching right and wrong, highlighting its central importance. Therefore, the correct answer is 'A: Central.'

Choice B, 'Initial,' is incorrect as the word 'integral' does not refer to something being at the beginning of a process or sequence. Choice C, 'Trifling,' is incorrect as 'integral' implies significance and importance, opposite to being trivial. Choice D, 'Irrelevant,' is incorrect as the passage clearly states that some parents view spanking as essential, making it relevant and not irrelevant.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,Identify the overall tone of the essay about Aromatherapy.," Aromatherapy: 
For years, aromatherapy has been touted as a safe and natural way to relax and even heal. Essential oils from a variety of scents have been added to candles and sprays to help people feel better. However, a recent study performed at Ohio State University says that these smells, as nice as they may be, do not do a thing to improve people���s health.
To find out if aromatherapy actually works, the researchers tested two of the most popular scents: lemon and lavender. First, test subjects had their heart rate, blood pressure, stress hormones, and immune function measured and noted. Next, they were subjected to mild stressors and then told to sniff one of the scents to see if the scent would help them to relax. Finally, all the subjects were tested again to look for improvement. No significant changes were noted���even in people who had previously stated they were true believers in the power of aromatherapy.
Of course, this does not necessarily prove that aromatherapy is worthless, either. It was just one small study, pitted against the opinions of thousands of consumers who swear by peppermint on their pillow for an upset stomach or vanilla for a headache. More tests will be done, but in the meantime, a whiff of lavender, lemon, or other scents will certainly do no harm���and can be quite pleasant at the same time.",Congratulatory.,Uncertain.,Annoyed.,Distressed.,,,,B,"In this reading comprehension question about the essay on Aromatherapy, the correct answer is B) Uncertain. The overall tone of the essay is likely to be uncertain because aromatherapy is a topic that may evoke mixed reactions or opinions from different individuals. Aromatherapy is a practice that involves the use of essential oils for therapeutic purposes, and its effectiveness is often debated within the scientific and medical communities.

Option A) Congratulatory is incorrect because the essay is not likely to be praising or applauding aromatherapy throughout. Option C) Annoyed and Option D) Distressed are also incorrect as these tones suggest negative emotions, which may not be the main focus of an essay on aromatherapy.

From an educational perspective, understanding the tone of a text is crucial for grasping the author's attitude and viewpoint. It helps readers interpret the content more accurately and engage with the material effectively. In pharmacology, being able to discern the tone of literature related to therapies like aromatherapy is essential for critically evaluating the information presented and making informed decisions in clinical practice. This question assesses students' ability to analyze tone in pharmacological texts, a skill that is valuable in the healthcare field.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,The passage implies that?,"GAME OF BRIDGE:
  The ebb and flow of laughter and silence fills the room as four old friends gather to engage in a round of Bridge playing. For the beginner, Bridge can be complicated, but with time, effort, and a good teacher, even the novice can become proficient.
  Composed of two main parts, bidding and playing, Bridge requires the player's undivided attention. The dealer deals the entire deck of playing cards evenly between the for players, with each person receiving thirteen cards. In the bidding portion of the game, the four suits of cards in the deck are ranked highest to lowest as follows: spades, hearts, diamonds, and finally clubs. However, during play all the suits of cards are considered equals, and they go from highest to lowest from the ace being high to the two card being low. 
The highest number of tricks wins. A trick is one card played by each player for a total of four. After the lead player lays down his/her card, the other players follow suit, if possible. The highest card within the four ""same suit"" cards played wins the trick and picks up all four cards. 
  If a player cannot follow suit, he/she plays any card, but to make the game more interesting and challenging, one suit is named a trump suit which means that if a player plays a card from the trump suit, it always wins the trick. If two cards from the trump suit are played, the highest card within the trump suit wins the trick. obviously the team with the most tricks wins the hand.
",Bridge can be learned with time and effort.,Bridge is only for older people,Playing bridge requires concentration,Bridge is an extremely easy game to play,,,,C,"The correct answer is C, as the passage indirectly implies that playing bridge requires concentration. This is evident when the passage discusses the custom of giving white elephants in Siam, suggesting that taking care of a white elephant was a burdensome responsibility, requiring focus and concentration. Choice A is incorrect because the passage does not explicitly state that Bridge is easy, but rather mentions that it can be complicated for beginners. Choice B is incorrect as the passage does not mention age as a factor for playing Bridge.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,Throughout this passage the word suit means?,"GAME OF BRIDGE:
  The ebb and flow of laughter and silence fills the room as four old friends gather to engage in a round of Bridge playing. For the beginner, Bridge can be complicated, but with time, effort, and a good teacher, even the novice can become proficient.
  Composed of two main parts, bidding and playing, Bridge requires the player's undivided attention. The dealer deals the entire deck of playing cards evenly between the for players, with each person receiving thirteen cards. In the bidding portion of the game, the four suits of cards in the deck are ranked highest to lowest as follows: spades, hearts, diamonds, and finally clubs. However, during play all the suits of cards are considered equals, and they go from highest to lowest from the ace being high to the two card being low. 
The highest number of tricks wins. A trick is one card played by each player for a total of four. After the lead player lays down his/her card, the other players follow suit, if possible. The highest card within the four ""same suit"" cards played wins the trick and picks up all four cards. 
  If a player cannot follow suit, he/she plays any card, but to make the game more interesting and challenging, one suit is named a trump suit which means that if a player plays a card from the trump suit, it always wins the trick. If two cards from the trump suit are played, the highest card within the trump suit wins the trick. obviously the team with the most tricks wins the hand.
",A set of clothing to be worn together,To be convenient or right for,To request or appeal persistently,One of the four categories in a deck of cards.,,,,B,"In the passage, the word 'suit' is used in the context of card games, specifically in relation to playing cards of the same category. It refers to being convenient or right for a particular purpose in the game of Bridge. The other choices are incorrect because 'suit' in this passage does not refer to a set of clothing (option A), persistent requesting (option C), or one of the four categories in a deck of cards (option D). The passage clearly explains how the term 'suit' is used in the context of playing cards in the game of Bridge.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,Which of the following statements is an opinion related to Hypertension?,"HYPERTENSION: 
The term hypertension is used to describe the condition of chronically high blood pressure. People who are obese, experience a lot of stress, smoke tobacco products, have a diet with too much salt in it, or have diabetes are often at a higher risk for hypertension. As well, African Americans are more likely to have hypertension than other population groups.
Hypertension often develops over many years. Older people are most often diagnosed with hypertension. One reason for this is that blood vessels lose elasticity and stiffen as a person ages. This creates more resistance to the blood flowing through the body and elevates blood pressure.
Symptoms of hypertension can include blurred vision, headaches, a buzzing in the ears, fatigue, an irregular heartbeat, and nosebleeds. Hypertension that goes untreated over a period of time can lead to serious complications such as kidney disease, heart disease, loss of vision, heart attack, brain damage, and even early death.
Fortunately, treating hypertension reduces blood pressure and can lower the risk of complications. For many people, losing weight can result in a significant decrease in blood pressure. For others, physicians may prescribe one or more medications to help bring blood pressure down into a safe range.
One thing is certain: physicians believe that people over the age of 20 should monitor their blood pressure by having it checked at least once a year. Those with a history of hypertension in the immediate family should have it checked more frequently.",Obese people are at risk for hypertension.,Losing weight can decrease blood pressure.,Older people must pay attention to their blood pressure.,Blurred vision or dizziness may be a sign of hypertension.,,,,C,"A statement of fact can be proved or checked. A statement of opinion is what someone thinks or believes. In this case, statements A, B, and D could be proved scientifically, but statement C is simply a suggestion. While it is advisable for older people to monitor their blood pressure due to the increased risk associated with aging, the statement itself is an opinion because it suggests what older people 'must' do, which is a subjective viewpoint rather than a verifiable fact. Statements A, B, and D provide factual information supported by scientific evidence, making them statements of fact rather than opinion.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What does the word 'obligatory' mean in the context of the passage on Daylight Savings Time?,"DAY LIGHT SAVINGS TIME:
   It is a well-known fact that it takes the Earth approximately 365 days to move around the sun. At the same time, the Earth revolves or spins around itself over the course of 24 hours, which explains why there is day and night. One half of the Earth is always facing the Sun and the other half is facing away from it. As a result, there are different time zones dividing the globe. Moving suddenly from one time zone into the other, as when flying for example from Asia to North America, causes jetlag. People feel tired, they wake up suddenly during the night and cannot go back to sleep. It takes time to get used to a new time zone.
 Another thing to consider is the slight tilting of the Earth towards the sun. The Earth does not stand straight but leans a little to one side. Therefore, when it revolves around the Sun, the middle part of the Earth is always closer to the Sun and gets more heat. This part is called the equator, and above it lathes tropics. Countries at the tropics get the same amount of daylight all the time. The sun always rises at 6 am and sets at 6 pm. In contrast, the tips of the Earth or the Poles get hardly any light at all because they are so far away from the sun.
 There are two main seasons at the Poles. There are 6 months of summer, when the sun is always shining, even at night, and there are 6 months of winter, when there is constant darkness. 
  In between the tropics and the Poles lies the temperate zone, where there are 4 seasons. The sun rises and sets at different times throughout the year. In the spring and summer, it gets light earlier; in the fall and winter it gets dark earlier. People who live in temperate zones take advantage of that fact to get more daylight. At the beginning of spring, countries in Europe and North America re-adjust their clocks. They change the time on their clocks and watches by moving them an hour ahead. As a result, the sun does not set around 7 or 8 pm as usual, but an hour later. This measure is called Daylight Savings Time (DST) and lasts until the beginning of fall, when people move their clocks back one hour to Standard or regular Time.
  It is thought that Benjamin Franklin first suggested the introduction of Daylight Savings Time in the 18th century. But, the first serious proposal came in 1907 from William Willet. Yet his idea was shelved by the British government, who refused it because they thought it was unnecessary. Daylight Savings Time was first put into practice by the German government in 1916 in order to save energy during the First World War. Shortly after, the United Kingdom followed suit, with the United States doing the same in 1918. 
  The law was very unpopular since people had to wake up earlier and many experienced a feeling like jetlag. But the 1970s energy crisis forced the US to make Daylight Savings Time the law. Studies have shown that the introduction of Daylight Savings Time in the spring saved the US 10,000 barrels of oil per day between 1974-1975. It also prevented 2,000 traffic injuries and 50 traffic-related deaths, saving the country $28 million. 
  Currently, Americans switch to Daylight Savings Time on the first Sunday in April and move back to Standard Time on the last Sunday in October. But as of 2007, the time re-adjustment happened even earlier, in March and November.",Approved.,Sparse.,Requisite.,Aberrant.,,,,C,"In the passage, Daylight Savings Time is presented as something that must be done by law, making it a requirement or something obligatory. 'Requisite' fits this meaning. 'Approved' (choice A) does not convey the sense of necessity as 'obligatory' does. 'Sparse' (choice B) means thinly dispersed and does not relate to the context. 'Aberrant' (choice D) means deviating from the norm, which is not applicable in this context.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,Sleeping apparently helps with everything EXCEPT ___________.,"SLEEP: 
When most people think about taking a nap, they typically envision being down for the count for at least an hour or two. A German stuWhen most people think about taking a nap, they typically envision being down for the count for at least an hour or two. A German study, however, has shown that if you really want to refresh your brain, a six-minute catnap will do it. Not only will you feel better afterward, but your ability to learn and remember will have improved as well.
As described in a recent article in the Journal of Sleep Research, students at the University of Dusseldorf participated in experiments in which they had to memorize a list of words and then either take a nap or play a video game. The ones who napped scored consistently higher than those who stayed awake. The study may help scientists learn more about what happens when people go to sleep. They already know that the brain undergoes a number of significant changes in the process. ""There are dramatic shifts in brain chemistry and electrophysiology,"" said Dr. Matthew Tucker, researcher at Harvard University School of Medicine and the Center for Sleep and Cognition. ""For example, we know that levels of the transmitter acetylcholine go down. And we think that when acetylcholine gets to a low point, it should have an enhancing effect on memory.""
Experts believe that sleeping is the brain's chance to decide which details and memories from the day need to be placed in permanent storage and which ones need to be thrown out. It has to do this because there is only so much room in the brain for information. Of course, those catnaps may be wonderful, but they can never replace the value of a solid eight hours of sleep. As Dr. Olaf Lahl, the study's lead author, remarks, ""A regular sleep schedule still plays an important role in overall well-being and health.""dy, however, has shown that if you really want to refresh your brain, a six-minute catnap will do it. Not only will you feel better afterward, but your ability to learn and remember will have improved as well. As described in a recent article in the Journal of Sleep Research, students at the University of Dusseldorf participated in experiments in which they had to memorize a list of words and then either take a nap or play a video game. The ones who napped scored consistently higher than those who stayed awake. The study may help scientists learn more about what happens when people go to sleep. They already know that the brain undergoes a number of significant changes in the process. �������There are dramatic shifts in brain chemistry and electrophysiology,����� said Dr. Matthew Tucker, researcher at Harvard University School of Medicine and the Center for Sleep and Cognition. �������For example, we know that levels of the transmitter acetylcholine go down. And we think that when acetylcholine gets to a low point, it should have an enhancing effect on memory.����� Experts believe that sleeping is the brain's chance to decide which details and memories from the day need to be placed in permanent storage and which ones need to be thrown out. It has to do this because there is only so much room in the brain for information. Of course, those catnaps may be wonderful, but they can never replace the value of a solid eight hours of sleep. As Dr. Olaf Lahl, the study's lead author, remarks, �������A regular sleep schedule still plays an important role in overall well-being and health.�����",Fatigue,Memory,Learning,Appetite,,,,D,"Based on the provided extract, sleeping helps with fatigue, memory, and learning. The passage mentions how a nap can refresh the brain, improve the ability to learn and remember, and enhance memory. However, the extract does not mention anything about sleeping helping with appetite. Therefore, the correct answer is D. Choices A, B, and C are supported by the content of the passage, emphasizing the positive effects of sleep on fatigue, memory, and learning.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What is the author's main argument in the passage on the Electoral College?,"ELECTORAL COLLEGE:
  The Electoral College has nothing to do with college and contains no students. The Electoral College consists of votes that each state acquires based on the number of representatives it has in Congress. 
  Each state has two electoral votes because each state has two senators. The remaining electoral votes are determined by the number of Congressmen, the number of which is based on the population of the state established by the Census taken each decade.
  During the presidential election, most states cast all their electoral votes for the candidate who wins the popular vote in that state. It's all very confusing, but the founding fathers know what they were doing. By having and using the Electoral College candidates' campaign in every state, but just because they win the popular vote across the country doesn't mean they will always win the election. 
  Case in point, in election 2000, Al Gore won the popular vote across the country, but George W. Bush won more electoral votes. Therefore, he became our 43rd president.",The Electoral College ensures that all states have a say in elections.,The Electoral College is outdated and needs reform.,The Electoral College should be abolished.,The Electoral College was created to favor larger states.,,,,B,"The correct answer is B: 'The Electoral College is outdated and needs reform.' The passage discusses the Electoral College system, highlighting its complexities and the discrepancy between the popular vote and electoral vote outcomes. It mentions the confusion and the case of the 2000 election where the popular vote winner did not become president. The main argument is that the system is outdated and requires reforms to align with modern democratic principles. Choice A is incorrect as the passage does not focus on ensuring all states have a say but rather on the need for reform. Choice C is not the main argument presented in the passage; while the passage mentions confusion, it does not explicitly call for abolition. Choice D is incorrect as the passage does not state that the Electoral College was created to favor larger states; instead, it discusses the allocation of electoral votes based on Congressional representation and population.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What is the main idea of the passage about MRSA?," MRSA:
Methicillin-resistant Staphylococcus aureus (MRSA) is a form of the Staphylococcus aureus bacterium that is resistant to antibiotics and, as a result, is very difficult to treat. MRSA now kills more Americans every year than HIV/AIDS, and the rates of infection are rising. Methicillin, an antibiotic introduced in the 1960s, was intended to combat Staphylococcus aureus, which is ubiquitous in hospitals. However, within a year of its introduction, doctors began finding strains of bacteria that had already developed immunity to methicillin. By the 1990s, MRSA had become the leading hospital-acquired skin infection in the United States.
At the same time MRSA started appearing outside of hospitals, different strains of the bacteria emerged, spreading just as quickly and being just as dangerous. In the past 15 years, MRSA bacteria have become ubiquitous not only in hospitals but also in gyms, locker rooms, swimming pools, and other settings with frequent human contact.
Researchers in Ireland are developing technology that may significantly halt the spread of hospital-associated MRSA bacteria. They have created a textile made of nanomaterials 1,000 times smaller than a human hair. These textiles have been shown to halt the spread of infection and can be used for linens, drapes, and upholstery in hospitals. The potential for this technology to reduce instances of hospital-associated MRSA is staggering.
To reduce your risk of community-associated MRSA infection, regularly wash your hands, cover all open wounds with a clean bandage, and avoid sharing personal items like razors or towels.","Methicillin-resistant Staphylococcus aureus (MRSA) is a significant problem both within and outside of hospitals, and there are ways to mitigate the risk.",A new textile made of nanomaterials could significantly reduce the spread of hospital-associated MRSA infections.,"There are multiple strains of MRSA, and they pose various risks beyond just fatality.","MRSA is a significant problem both within and outside of hospitals, but there are ways to mitigate the risk.",,,,D,"The main idea of the passage is that MRSA is a significant issue both within and outside of hospitals. It highlights the challenges posed by MRSA, including its resistance to antibiotics, high mortality rates, and widespread presence in various settings. While the development of new technologies like nanomaterial textiles shows promise in reducing hospital-associated MRSA, the passage also emphasizes the importance of practicing good hygiene to prevent community-associated MRSA infections. Choices A, B, and C are incorrect because they do not capture the comprehensive overview of MRSA provided in the passage. Choice A encompasses the main idea by emphasizing the significance of MRSA and ways to mitigate the risk. Choice B focuses on a specific solution rather than the broader issue of MRSA. Choice C is incorrect as it oversimplifies the risks associated with MRSA strains by only mentioning fatality.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,Which is the best title for the passage about Hypertension?,"HYPERTENSION: 
The term hypertension is used to describe the condition of chronically high blood pressure. People who are obese, experience a lot of stress, smoke tobacco products, have a diet with too much salt in it, or have diabetes are often at a higher risk for hypertension. As well, African Americans are more likely to have hypertension than other population groups.
Hypertension often develops over many years. Older people are most often diagnosed with hypertension. One reason for this is that blood vessels lose elasticity and stiffen as a person ages. This creates more resistance to the blood flowing through the body and elevates blood pressure.
Symptoms of hypertension can include blurred vision, headaches, a buzzing in the ears, fatigue, an irregular heartbeat, and nosebleeds. Hypertension that goes untreated over a period of time can lead to serious complications such as kidney disease, heart disease, loss of vision, heart attack, brain damage, and even early death.
Fortunately, treating hypertension reduces blood pressure and can lower the risk of complications. For many people, losing weight can result in a significant decrease in blood pressure. For others, physicians may prescribe one or more medications to help bring blood pressure down into a safe range.
One thing is certain: physicians believe that people over the age of 20 should monitor their blood pressure by having it checked at least once a year. Those with a history of hypertension in the immediate family should have it checked more frequently.",How to Manage Hypertension Successfully,Doctors Discover the Hidden Dangers of Hypertension,Doctors Work to Understand the Causes of Hypertension,"Causes, Symptoms, Complications, and Management of Hypertension",,,,D,"The best title for the passage about Hypertension is 'Causes, Symptoms, Complications, and Management of Hypertension.' This title accurately reflects the content of the passage, which provides information about the causes, symptoms, complications, and management of hypertension. It covers a broad spectrum of information presented in the passage, making it the most comprehensive and suitable title. 

Choice A, 'How to Manage Hypertension Successfully,' is too narrow as it focuses solely on management without encompassing the other crucial aspects like causes and symptoms. Choice B, 'Doctors Discover the Hidden Dangers of Hypertension,' is misleading as the passage does not focus on any recent discoveries but rather provides general information about hypertension. Choice C, 'Doctors Work to Understand the Causes of Hypertension,' is also inaccurate as the passage mainly discusses causes, symptoms, complications, and management, rather than doctors' ongoing research efforts.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What was the author's primary purpose for writing this essay?,"Water is needed to sustain practically all life functions on planet Earth. A single drop of this compound is composed of an oxygen atom that shares its electrons with each of the two hydrogen atoms. The cycle starts when precipitation, such as rain, snow, sleet, or hail, descends from the sky onto the ground. Water that is not absorbed immediately from the precipitation is known as runoff. The runoff flows across the land and collects in groundwater reservoirs, rivers, streams, and oceans.Evaporation takes place when liquid water changes into water vapor, which is a gas. Water vapor returns to the air from surface water and plants.Ultimately, condensation happens when this water vapor cools and changes back into droplets of liquid. In fact, the puffy, cotton clouds that we observe are formed by condensation. When the clouds become heavily laden with liquid droplets, precipitation ensues.",To persuade the reader to conserve water,To persuade the reader that runoff is not the best way to collect water,To analyze different types of runoff,To inform the reader about the stages of the water cycle,,,,D,"The correct answer is D. The author's primary purpose for writing the essay is to inform the reader about the stages of the water cycle. The essay discusses the various stages of the water cycle, including precipitation, runoff, evaporation, and condensation. Choices A, B, and C are incorrect because the essay focuses on explaining the water cycle stages rather than persuading the reader to conserve water, discussing the effectiveness of runoff, or analyzing different types of runoff.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What conclusion can you draw from the first sentence of the passage?,"OSTEOPOROSIS: 
Almost everyone knows, thanks to everything from newspaper articles to endless television commercials, that bone density is a major health concern for women. Osteoporosis has become a familiar term, and more and more women are booking bone density tests to make sure all is well underneath the skin. In all the hype, however, there are certain people who are being overlooked: men. It appears that older men need routine checks for bone thinning as well.
A new computerized tool sponsored by the World Health Organization is being used to identify the people most at risk for experiencing a broken bone. One of its findings is that men older than 70 years of age should have a bone mineral density x-ray test on a regular basis. This tool, called FRAX, calculates the risk of a person experiencing a hip, wrist, shoulder, or spine fracture within the next decade. Those tested were age 40 or older and either had osteoporosis or low bone mass.
FRAX takes many different elements into consideration when figuring a person's risk level. It factors in diet, exercise, and exposure to sunlight, for example. It also looks at where people live, what genetic factors might be involved, as well as lifestyle factors such as smoking, heavy alcohol consumption, and the use of steroids. The National Osteoporosis Foundation has used the FRAX predictions to create updated guidelines. Their new recommendations not only include bone density tests for men but also a stronger emphasis on the importance of weight-bearing and muscle-strengthening exercises and an increased amount of vitamin D supplementation.






",Osteoporosis is more common than anyone previously imagined.,The media give a lot of overall coverage to osteoporosis.,Only women are at high risk for developing bone thinning.,Thinning bones is not considered a serious medical problem.,,,,B,"The correct answer is B. The first sentence suggests that osteoporosis receives significant media coverage, indicating that the media gives a lot of overall coverage to the issue. This conclusion can be drawn as the passage mentions how osteoporosis is a major health concern for women and is widely covered in newspapers and television commercials. Choice A is incorrect because the passage does not mention the prevalence of osteoporosis compared to previous estimates. Choice C is incorrect as the passage highlights that men are being overlooked in terms of bone thinning concerns. Choice D is incorrect as the passage emphasizes the seriousness of bone thinning and the need for preventive measures.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What is implied by the author's mention of the Kayapo people in the passage on the Amazon Rainforest?,"AMAZON RAINFOREST:
  About 6% of the earth is covered by rainforests. The largest rainforest in the world is the Amazon Basin, which stretches over 2.3 million square miles in nine different South American countries. This area is double the length of all the other remaining rainforests in the world. Brazil contains 60%of the Amazonian rainforest, since it lies at the mouth of the river Amazon. This river is the second largest in the world and contains more than one-fifth of the world's fresh water.
  The Amazon rainforest is a type of wet broadleaf forest. The weather there is very humid and warm as it rains quite a bit. Because of the high rainfall, the forest is very rich and green. The tree leaves are pointed and narrow so that the raindrops can easily drop off wet plants. This tropical rainforest has more living species than the entire European continent. There are over 400 types of insects living in one single rain forest tree for a total of 2.5 million species. One square kilometer of rainforest may contain over 75,000 types of trees and approximately 438,000 different kinds of plants, which comes to a total of 90,000 tons of greenery overall. The Amazon rainforest is home to 2,000 birds
 and mammals, with one in every five birds in the world living there. 
Local farmers have lived off this rich and diverse land for thousands of years. They have been able to find food and water here without destroying the land. The Kayapo people of Brazil farm in an environmentally-friendly way. Instead of chemicals, they use burned wood to enrich the soil, and plant banana trees, which attract wasps. These wasps then feed on leafcutter ants and get rid of these harmful insects. The rainforest also offers a lot of tropical fruits, such as bananas and coconuts, as food. Cinnamon is made from the bark of a rainforest tree. Amazonian Indians use the fruit and stem of the Buruti plant as a drink, to make bread and to build houses. Many other plants are used as medicine. But the Amazon rainforest is in very big danger of disappearing. 9,169 square miles of forest have been cut down in 2003 in Brazil alone. An area of the size of a football field is burned down basically every minute, which means that the rain forest may be gone by the year 2030.The dangers related to this type of activity are obvious. Trees take in poisonous carbon dioxide from the air and give off oxygen. There is more oxygen and less carbon dioxide around a rainforest. When trees are cut down, however, the amount of carbon dioxide increases, and the air gets warmer. This leads to global warming, which is extremely harmful to the environment. 
It is estimated that the burning of Brazilian rainforests alone produces 200 million metric tons of carbon dioxide a year. Another danger connected with destroying the rainforest is the disappearance of plants and animals. When trees are cut down, plants and animals have no more food left and slowly die out. Killing wild animals is illegal in Brazil, but there is plenty of stealing going on. 38 million animals are stolen and sold illegally each year. The most hunted animals are birds, especially parrots, followed by snakes and the jaguar.",The Kayapo people destroy the environment for farming.,The Kayapo people farm in an environmentally friendly way.,The Kayapo people contribute to deforestation.,The Kayapo people hunt animals for survival.,,,,B,"The mention of the Kayapo people in the passage highlights how they farm in an environmentally friendly manner. Instead of using chemicals, they enrich the soil by burning wood and plant banana trees, attracting wasps that feed on harmful insects. This sustainable farming practice showcases their efforts to coexist with the rainforest ecosystem without causing harm. The other choices are incorrect: A is refuted by the passage as the Kayapo people are described as farming in an environmentally friendly way, C is incorrect as the passage does not mention the Kayapo people contributing to deforestation, and D is not supported by the text as there is no mention of the Kayapo people hunting animals for survival.",
