course,subject,exam,question,extract,optionA,optionB,optionC,optionD,optionE,optionF,optionG,correct_answer,Rationale,study_tip
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What does the passage about the Water Cycle explain?,"WATER CYCLE:
  Water is needed to sustain practically all life functions on planet Earth. A single drop of this compound is composed of an oxygen atom that shares its electrons with each of the two hydrogen atoms.
  The cycle starts when precipitation, such as rain, snow, sleet, or hail, descends from the sky onto the ground. Water that is not absorbed immediately from the precipitation is known as runoff. The runoff flows across the land and collects in groundwater reservoirs, rivers, streams, and oceans. 
  Evaporation takes place when liquid water changes into water vapor, which is a gas. Water vapor returns to the air from surface water and plants. Ultimately, condensation happens when this water vapor cools and changes back into droplets of liquid. In fact, the puffy, cotton clouds that we observe are formed by condensation. When the clouds become heavily laden with liquid droplets, precipitation ensues.","The water cycle consists of precipitation, evaporation, and condensation.",The water cycle is a continuous process of recycling water on Earth.,Rain is the most important part of the water cycle.,Evaporation is the final step in the water cycle.,,,,A,"The correct answer is A: 'The water cycle consists of precipitation, evaporation, and condensation.' The passage explains the stages of the water cycle, starting with precipitation (rain, snow, sleet, or hail) falling to the ground, followed by runoff, evaporation transforming liquid water into water vapor, and finally condensation turning water vapor back into liquid. Choice B is incorrect because it is too broad and doesn't specifically address the stages of the water cycle. Choice C is incorrect as rain is just one part of the water cycle and not the most important. Choice D is incorrect as evaporation is not the final step but one of the stages of the water cycle.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What is the main idea of the passage about Sickle-Cell Anemia?,"Sickle-Cell Anemia: 
Healthy red blood cells are shaped like a disc. Each cell contains the protein hemoglobin, which carries oxygen throughout the body. In some people, a crescent-shaped cell forms instead of the normal disc-shaped cell. The crescent-shaped cells contain abnormal hemoglobin. These sickle-shaped cells are fragile and are unable to carry oxygen properly throughout the body.
Sickle-cell anemia is an inherited disease that affects about 72,000 people in the United States. It is more common among people of South American or African descent. The genes for sickle-cell anemia are inherited from both parents. When both parents carry a gene for the trait for sickle-cell, there is a one in four chance that they will pass the disease on to their children.
Symptoms of sickle-cell anemia can include sudden occurrences of extreme abdominal and back pain, bone pain, fever, fatigue, and a rapid heart rate. One patient compared the pain in his back to a jackhammer and said the pain could take over his entire body. Another patient, an eight-year-old girl, described fevers and the feeling of someone squeezing her arms and legs. Cycles of symptoms are often unpredictable and can occur infrequently or almost constantly. Some people who are affected report weekly occurrences of persistent pain, while others report occurrences once a month. Some report that relief comes only by using powerful painkillers. For others, relief comes with bed rest and a hot-water bottle. Most agree that while the challenges of managing sickle-cell anemia are great, with diligent care, it can be managed.",Bone pain is a symptom of sickle-cell anemia.,Sickle-cell anemia affects oxygen transport in the body.,Sickle-cell anemia is a genetically inherited disease.,"Sickle-cell anemia is a painful, inherited disease.",,,,D,"The correct answer is D. The passage focuses on describing sickle-cell anemia as a painful and inherited disease. It details how the abnormal sickle-shaped cells cause symptoms like bone pain, fever, and fatigue. While bone pain is mentioned as a symptom, it is not the main idea of the passage. Choice A is incorrect. Choice B, which mentions oxygen transport, is not the main idea but a general concept. Choice C, stating genetically inherited diseases affect thousands, is too broad and does not focus on the specifics of sickle-cell anemia. Therefore, D is the most precise choice.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension,What can be inferred about the author's reaction to different voices?,"VOICE:
  What effect does your voice have on others? Does it persuade or irritate, attract or repel? One of the worst qualities is harshness. If you ever get the feeling that people are uncomfortable when you speak, it may be that your harsh tones are jarring their eardrums. your voice will sound unpleasant if it is shrill, grating, hard, piercing, brassy, to loud, or too nasal. 
  Harsh voice qualities usually come from too much tension in the throat and jaw. Tension tightens muscles and blocks the relaxed voice tones essential to a pleasing impression. Because tension occurs in higher pitched voices, women tend to have shriller voices than men, which usually makes them less desirable public speakers, newscasters, or political candidates.
",Be an experienced public speaker,"Prefer shrill, grating, and brassy voice",Have no particular reactions to different voices,nan,,,,C,"Based on the extract provided, the author discusses the effects of different voice qualities on others but does not express any preference or reaction towards specific voices. The author emphasizes the negative impact of harsh tones and provides insights into how voice qualities can influence perceptions. As a result, it can be inferred that the author has no particular reactions to different voices. Choices A and B are incorrect as there is no mention of the author's public speaking experience or preference for specific voice qualities in the passage.",
HESI A2,Physics,HESI A2 Physics Practice Test,"According to the zeroth law of thermodynamics, two systems are in thermal equilibrium if:",,They have the same pressure.,They have the same volume.,They have the same temperature.,They are made of the same material.,,,,C,"The correct answer is C: ""They have the same temperature."" The zeroth law of thermodynamics states that if two systems are each in thermal equilibrium with a third system, they are also in thermal equilibrium with each other. This implies that they have the same temperature. 

Choice A is incorrect because pressure is not the determining factor for thermal equilibrium. Choice B is incorrect because volume alone does not dictate thermal equilibrium. Choice D is incorrect as the materials the systems are made of do not determine thermal equilibrium according to the zeroth law of thermodynamics.",
HESI A2,Physics,HESI A2 Physics Practice Test,"In a circuit with three same-size resistors wired in series to a 9-V power supply, producing 1 amp of current, what is the resistance of each resistor?",,9 ohms,6 ohms,3 ohms,1 ohm,,,,C,"In a series circuit, the total resistance is the sum of the individual resistances. With a total voltage of 9 V and a current of 1 A, we can use Ohm's Law (V = I  R) to find the total resistance: Total resistance = 9 V / 1 A = 9 ohms. Since the resistors are identical and wired in series, the total resistance is evenly divided among the three resistors: Resistance of each resistor = 9 ohms / 3 = 3 ohms. Thus, the resistance of each resistor is 3 ohms. Therefore, the correct answer is 3 ohms. Choice A, 9 ohms, is incorrect because this would be the total resistance of all three resistors combined in series. Choice B, 6 ohms, is incorrect as it does not account for the equal distribution of resistance in a series circuit. Choice D, 1 ohm, is incorrect as it is too low for resistors in series with a total resistance of 9 ohms.",
HESI A2,Physics,HESI A2 Physics Practice Test,"When a charged particle moves through a vacuum at a constant speed, it generates:",,An electric field only,A magnetic field only,Both an electric and magnetic field,Neither an electric nor magnetic field,,,,C,"A moving charged particle generates both an electric field and a magnetic field. The electric field is due to the charge itself, and the magnetic field is produced by the motion of the charge. Choice A is incorrect because a moving charged particle also generates a magnetic field. Choice B is incorrect because a moving charged particle generates both electric and magnetic fields. Choice D is incorrect as a moving charged particle generates fields due to its charge and motion.",
HESI A2,Physics,HESI A2 Physics Practice Test,A 5-cm candle is placed 20 cm away from a concave mirror with a focal length of 10 cm. What is the image distance of the candle?,,20 cm,40 cm,60 cm,75 cm,,,,C,"To find the image distance of the candle, we use the mirror formula: 1/f = 1/do + 1/di, where f is the focal length, do is the object distance, and di is the image distance. In this case, the focal length f = 10 cm and the object distance do = 20 cm. Substituting these values into the formula gives us 1/10 = 1/20 + 1/di. Solving for di, we get di = 60 cm. Therefore, the image distance of the candle is 60 cm. Choice A (20 cm) is incorrect because it represents the object distance, not the image distance. Choice B (40 cm) is incorrect as it does not consider the mirror formula calculation. Choice D (75 cm) is incorrect as it does not match the correct calculation based on the mirror formula.",
HESI A2,Physics,HESI A2 Physics Practice Test,"According to the law of conservation of energy, energy:",,Can be created or destroyed,"Can be created, but not destroyed","Can be destroyed, but not created",Cannot be created or destroyed,,,,D,"The correct answer is D: 'Cannot be created or destroyed.' The law of conservation of energy states that energy cannot be created or destroyed; it can only be transformed from one form to another. This principle is a fundamental concept in physics and is supported by numerous observations and experiments. Choices A, B, and C are incorrect because they do not align with the law of conservation of energy. Energy is a conserved quantity, meaning its total amount remains constant over time, even though it can change forms.",
HESI A2,Physics,HESI A2 Physics Practice Test,What is the electric field inside a hollow conductor with a net charge?,,Remains constant,Decreases,Zero,Becomes unpredictable,,,,C,"The correct answer is C: Zero. According to Gauss's Law, the electric field inside a hollow conductor (a conductor with no charge inside but a net charge on its surface) is zero. The charges reside on the outer surface of the conductor, causing the electric field inside to cancel out. Choices A, B, and D are incorrect because the electric field inside a hollow conductor with a net charge is not constant, does not decrease, and does not become unpredictable; it is zero due to the distribution of charges on its surface.",
HESI A2,Physics,HESI A2 Physics Practice Test,An object moves 100 m in 10 s. What is the velocity of the object over this time?,,10 m/s,90 m/s,110 m/s,"1,000 m/s",,,,A,"Velocity is calculated as the displacement divided by the time taken to cover that displacement. In this case, the object moves 100 meters in 10 seconds. Therefore, the velocity is 100 m / 10 s = 10 m/s. Choice B, 90 m/s, is incorrect as it doesn't match the calculated velocity. Choice C, 110 m/s, is incorrect as it is higher than the calculated velocity. Choice D, 1,000 m/s, is incorrect as it is significantly higher than the calculated velocity.",
HESI A2,Physics,HESI A2 Physics Practice Test,"In an electrically neutral atom, the number of:",,Electrons is equal to protons,Protons is equal to neutrons,Neutrons are always greater than protons,Electrons are always less than protons,,,,A,"In an electrically neutral atom, the number of electrons is equal to the number of protons. Electrons carry a negative charge, protons carry a positive charge, and neutrons are neutral. Since the atom is electrically neutral, the positive charge of the protons must balance the negative charge of the electrons, making the numbers of electrons and protons equal. Choice B is incorrect because protons are not equal to neutrons in an atom. Choice C is incorrect because neutrons are not always greater than protons, and choice D is incorrect because electrons are not always less than protons in an atom.",
HESI A2,Physics,HESI A2 Physics Practice Test,A hummingbird's wings beat at 25 beats per second. What is the period of the wing beating in seconds?,,0.04 s,0.25 s,0.4 s,4 s,,,,A,"The period represents the time for one complete cycle of the wing beating. To calculate the period, you take the reciprocal of the frequency. In this case, with the wings beating at 25 beats per second, the period is 1/25, which equals 0.04 seconds. Therefore, choice A, 0.04 seconds, is correct. Choices B, C, and D are incorrect because they do not reflect the correct calculation of the period based on the given frequency of 25 beats per second.",
HESI A2,Physics,HESI A2 Physics Practice Test,"An airplane travels 500 miles northeast and then, on the return trip, travels 500 miles southwest. Which of the following is true?",,"The displacement of the plane is 1,000 miles, and the distance traveled is 0 miles.","The displacement of the plane is 1,000 miles, and the distance traveled is 1,000 miles.","The displacement of the plane is 0 miles, and the distance traveled is 0 miles.","The displacement of the plane is 0 miles, and the distance traveled is 1,000 miles.",,,,D,"The displacement of an object is the change in position from the starting point to the ending point, regardless of the path taken. In this case, the airplane returns to its original position after traveling 500 miles northeast and then 500 miles southwest. Therefore, the displacement is 0 miles. However, the distance traveled is the total path covered, which is 500 miles northeast plus 500 miles southwest, for a total of 1,000 miles. Choice A is incorrect because the displacement is not the sum of the distances traveled. Choice B is incorrect as it incorrectly states that both the displacement and the distance traveled are 1,000 miles. Choice C is incorrect as it states that both the displacement and the distance traveled are 0 miles, which is not the case.",
HESI A2,Physics,HESI A2 Physics Practice Test,"If the force acting on an object is doubled, how does its acceleration change?",,It remains the same.,It is halved.,It is doubled.,It is eliminated.,,,,C,"According to Newton's second law of motion, the acceleration of an object is directly proportional to the force acting on it. Therefore, if the force acting on an object is doubled, its acceleration will also double. This relationship is expressed by the equation F = ma, where F is the force, m is the mass of the object, and a is the acceleration. When the force (F) is doubled, the acceleration (a) will also double, assuming the mass remains constant. Choice A is incorrect because acceleration changes with a change in force. Choice B is incorrect because acceleration and force are directly proportional. Choice D is incorrect because increasing the force acting on an object does not eliminate its acceleration; instead, it results in an increase in acceleration, as per Newton's second law.",
HESI A2,Physics,HESI A2 Physics Practice Test,A 780-watt refrigerator is powered by a 120-volt power source. What is the current being drawn?,,660 amperes,150 amperes,6.5 amperes,0.15 amperes,,,,C,"To calculate the current being drawn by the refrigerator, you can use the formula: Current (I) = Power (P) / Voltage (V). Given that the power of the refrigerator is 780 watts and the voltage is 120 volts, you can plug these values into the formula to find the current: I = 780 watts / 120 volts = 6.5 amperes. Therefore, the current being drawn by the 780-watt refrigerator is 6.5 amperes. Choice A, 660 amperes, is incorrect as it is significantly higher than the correct answer. Choice B, 150 amperes, is also incorrect and too high. Choice D, 0.15 amperes, is incorrect as it is too low. The correct answer is 6.5 amperes.",
HESI A2,Physics,HESI A2 Physics Practice Test,"In fluid machinery, pumps are designed to primarily increase the fluid's:",,Pressure,Velocity only,Both pressure and velocity,Neither pressure nor velocity,,,,A,"Pumps in fluid machinery are designed to primarily increase the fluid's pressure. This increase in pressure allows the fluid to flow through the system efficiently and overcome resistance. While pumps can also impact the velocity of the fluid to some extent, their main function is to elevate the pressure to facilitate the movement of the fluid within the system. Choice B is incorrect because pumps do not focus solely on increasing velocity. Choice C is incorrect as while pumps can affect velocity, their primary purpose is to boost pressure. Choice D is incorrect as pumps aim to increase either the pressure, velocity, or both.",
HESI A2,Physics,HESI A2 Physics Practice Test,"According to Bernoulli's principle, when the flow velocity (v) of an incompressible fluid increases in a constricted pipe, the pressure (P) will:",,Depend on the specific fluid type,Decrease,Remain constant,Increase,,,,B,"Bernoulli's principle states that in a constricted pipe with increasing flow velocity of an incompressible fluid, the pressure decreases. This is due to the conservation of energy, where the total energy of the fluid (sum of kinetic energy, potential energy, and pressure energy) remains constant along the flow path. As the fluid velocity increases, its kinetic energy increases at the expense of pressure energy, causing a decrease in pressure. Therefore, the correct answer is B. Choices A, C, and D are incorrect. The pressure changes in the system are primarily driven by the fluid velocity and the conservation of energy principle, not by the specific fluid type, which is a constant. The pressure is not constant but decreases with increasing flow velocity due to the energy transformation occurring in the system. Lastly, the pressure does not increase; it decreases as the fluid velocity rises.",
HESI A2,Physics,HESI A2 Physics Practice Test,Which of the following substances has the highest density?,,Mist,Water,Steam,Ice,,,,B,"Water has the highest density among the options provided. Density is a measure of mass per unit volume. In this case, water in its liquid form is denser than mist, steam, and ice. Ice has a lower density than water because its crystalline structure causes it to be less dense. Mist and steam are forms of water vapor, which are much less dense than liquid water. Therefore, the correct answer is water (choice B).",
HESI A2,Physics,HESI A2 Physics Practice Test,Fluid dynamics is a subfield of fluid mechanics concerned with:,,Equilibrium properties of fluids at rest (Fluid Statics),The motion and behavior of fluids under various conditions,"Phase transitions of fluids between liquid, gas, and solid states",Engineering applications of fluids (related but broader than fluid dynamics),,,,B,"Fluid dynamics is the study of fluids in motion and their behavior under different conditions, including how they flow, mix, and interact with their surroundings. It focuses on the dynamic aspects of fluids rather than their static properties when at rest, which is the realm of fluid statics. Phase transitions of fluids between liquid, gas, and solid states are more related to thermodynamics than fluid dynamics. While engineering applications involve fluid dynamics, the field itself is more specialized in studying the movement and behavior of fluids.",
HESI A2,Physics,HESI A2 Physics Practice Test,Jon walks all the way around a rectangular park that is 1 km  2 km. Which statement is true about Jon's walk?,,"The displacement of his walk is 3 kilometers, and the distance traveled is 0 kilometers.","The displacement of his walk is 0 kilometers, and the distance traveled is 16 kilometers.","The displacement of his walk is 6 kilometers, and the distance traveled is 0 kilometers.","The displacement of his walk is 0 kilometers, and the distance traveled is 6 kilometers.",,,,D,"Jon walks all the way around a rectangular park that is 1 km  2 km, which means he walks a total distance of 6 kilometers (1 km + 2 km + 1 km + 2 km = 6 km). However, the displacement of his walk is 0 kilometers because he starts and ends at the same point after completing the rectangular path around the park. Displacement refers to the change in position from the starting point to the ending point, regardless of the actual distance traveled. Choice A is incorrect because the total distance traveled by Jon is 6 kilometers, not 0 kilometers. Choice B is incorrect as the displacement is not 0 kilometers, and the distance traveled is 6 kilometers, not 16 kilometers. Choice C is incorrect because the displacement is 0 kilometers, and the distance traveled is 6 kilometers, not 0 kilometers.",
HESI A2,Physics,HESI A2 Physics Practice Test,"When two long, parallel wires carry currents in the same direction, the wires will experience a force of:",,An unpredictable force depending on wire material,Repulsion,No force,Attraction,,,,D,"When two wires carry current in the same direction, they create magnetic fields that interact with each other. This interaction results in an attractive force between the wires due to the alignment of their magnetic fields. Choice A is incorrect because the force can be predicted based on the direction of the currents and the magnetic fields produced. Choice B is incorrect because when currents flow in the same direction, they do not repel each other. Choice C is incorrect because there is indeed a force present due to the interaction of magnetic fields, resulting in attraction between the wires.",
HESI A2,Physics,HESI A2 Physics Practice Test,Which object below has the same density?,,A block with a mass of 6.5 grams and a volume of 16.25 cm3,A block with a mass of 80 grams and a volume of 32 cm3,A block with a mass of 48 grams and a volume of 22 cm3,A block with a mass of 100 grams and a volume of 250 cm3,,,,A,"Density is calculated by dividing the mass of an object by its volume. The density of object A is 6.5 g / 16.25 cm3 = 0.4 g/cm3. The density of object B is 80 g / 32 cm3 = 2.5 g/cm3. The density of object C is 48 g / 22 cm3 = 2.18 g/cm3. The density of object D is 100 g / 250 cm3 = 0.4 g/cm3. Objects A and D have the same density of 0.4 g/cm3. Therefore, the correct answer is A as it has the same density as object D, making them the only objects with a density of 0.4 g/cm3.",
HESI A2,Physics,HESI A2 Physics Practice Test,"For the core of an electromagnet, a material with high:",,Resistivity is ideal,Permeability is preferred,Permittivity is crucial,Dielectric strength is essential,,,,B,"A material with high permeability is preferred for the core of an electromagnet because it allows magnetic field lines to pass through it easily, enhancing the strength of the magnetic field generated. Choice A is incorrect because high resistivity would impede the flow of current in the coil, reducing the strength of the magnetic field. Choice C is incorrect as permittivity is related to electric fields, not magnetic fields. Choice D is also incorrect because dielectric strength is about insulating materials against breakdown under an electric field, not relevant to enhancing magnetic fields.",
HESI A2,Physics,HESI A2 Physics,"In open-channel flow, a critical property is the free surface, which refers to the:",,Interface between the liquid and the container walls,Interface between the liquid and a surrounding gas,Bottom of the channel,Region of highest velocity within the liquid,,,,B,"The free surface in open-channel flow refers to the interface between the liquid and the surrounding gas, typically the atmosphere. This interface is critical as it determines the boundary between the liquid flow and the open environment. Option A is incorrect as it refers to the liquid-container wall interface, not the free surface. Option C is incorrect because it represents the bottom of the channel, not the free surface. Option D is incorrect as it describes the region of highest velocity within the liquid, not the free surface. Therefore, the correct choice is B.",
HESI A2,Physics,HESI A2 Physics,Capillarity describes the tendency of fluids to rise or fall in narrow tubes. This phenomenon arises from the interplay of:,,Buoyancy and pressure differentials,Density variations and compressibility of the fluid,Viscous dissipation and inertial effects,Surface tension at the liquid-gas interface and intermolecular forces,,,,D,"Capillarity occurs due to surface tension and intermolecular forces between the liquid and the walls of the narrow tube. These forces cause the liquid to rise or fall depending on the cohesion and adhesion properties. Surface tension at the liquid-gas interface and intermolecular forces are responsible for capillary action, making choice D the correct answer. Choices A, B, and C are incorrect as they do not directly relate to the specific forces involved in capillarity.",
HESI A2,Physics,HESI A2 Physics,Which conclusion can be drawn from Ohm's law?,,Voltage and current are inversely proportional when resistance is constant.,"The ratio of the potential difference between the ends of a conductor to current is a constant, R.",Voltage is the amount of charge that passes through a point per second.,Power (P) can be calculated by multiplying current (I) by voltage (V).,,,,B,"Ohm's law states that the ratio of the potential difference (voltage) between the ends of a conductor to the current flowing through it is a constant. Mathematically, this is represented as V = I x R, where V is voltage, I is current, and R is the constant resistance. Therefore, the correct conclusion that can be drawn from Ohm's law is that the ratio of the potential difference between the ends of a conductor to current is a constant, denoted as R. This relationship is fundamental to understanding the behavior of electrical circuits and the effect of resistance on voltage and current. Choice A is incorrect because Ohm's law actually states that voltage and current are directly proportional when resistance is constant. Choice C is incorrect because voltage is not the amount of charge that passes through a point per second; rather, it is the electric potential energy per unit charge. Choice D is incorrect because although power (P) can be calculated by multiplying current (I) by voltage (V), this is not a conclusion directly drawn from Ohm's law.",
HESI A2,Physics,HESI A2 Physics,A Carnot cycle is a theoretical ideal heat engine operating between two heat reservoirs at different temperatures. Which of the following statements is NOT true about a Carnot cycle?,,The efficiency of a Carnot cycle is solely dependent on the absolute temperatures of the hot and cold reservoirs.,"It is a reversible cycle, meaning the process can be run in both directions with the same efficiency.",It operates isothermally at the hot and cold reservoir temperatures.,It is the most efficient heat engine operating between the same two reservoir temperatures.,,,,C,"The statement that is NOT true is C. Although part of the Carnot cycle operates isothermally, not the entire cycle operates isothermally. The Carnot cycle consists of both isothermal and adiabatic processes. Choice A is incorrect because the efficiency of a Carnot cycle is indeed solely dependent on the absolute temperatures of the hot and cold reservoirs. Choice B is correct as a Carnot cycle is reversible, allowing the process to be run in both directions with the same efficiency. Choice D is also true as the Carnot cycle is the most efficient heat engine operating between the same two reservoir temperatures. Therefore, the correct answer is C.",
HESI A2,Physics,HESI A2 Physics,"When a small object floats on the surface of a liquid, the surface tension creates a:",,Buoyant force acting upwards,Pressure difference causing sinking,Drag force opposing motion,Restoring force towards equilibrium,,,,D,"Surface tension creates a restoring force that holds the object on the surface. The liquid's surface behaves like a stretched membrane, and when disturbed, it tends to return the object to its original position, creating a restoring force. The other choices are incorrect: A buoyant force acts on objects submerged in a fluid, not floating on the surface; pressure differences usually affect sinking objects, not floating ones; drag force is a resistance force that opposes motion, not related to surface tension.",
HESI A2,Physics,HESI A2 Physics,The amount of energy lost in a circuit due to electrical resistance is dissipated in the form of:,,Light,Sound,Heat,Mechanical work,,,,C,"When electrical current flows through a circuit with resistance, energy is lost in the form of heat due to the resistance encountered by the electrons. This dissipation of energy as heat is a common phenomenon in electrical circuits and is known as Joule heating. Therefore, the correct answer is 'Heat.' Light, sound, and mechanical work are not typical forms in which energy is lost due to electrical resistance. Light is not a direct result of energy dissipation in electrical circuits, sound is not a form of energy dissipation in this context, and mechanical work pertains to the application of physical force and not the dissipation of energy due to resistance.",
HESI A2,Physics,HESI A2 Physics,Which property of a substance does not change with a change in temperature?,,Mass,Volume,Phase,Solubility,,,,A,"Mass is an intrinsic property of a substance that remains constant regardless of temperature changes. It is a measure of the amount of matter in an object, and this quantity does not vary with temperature or the environment in which the substance is located. The conservation of mass in chemistry dictates that mass is neither created nor destroyed, making it independent of temperature variations.\nVolume, on the other hand, changes with temperature due to thermal expansion or contraction. Phase can change with temperature, leading to transitions between solid, liquid, and gas states. Solubility is affected by temperature changes as it influences the ability of a substance to dissolve in a solvent.",
HESI A2,Physics,HESI A2 Physics,"When a junked car is compacted, which statement is true?",,Its mass increases.,Its mass decreases.,Its density increases.,Its density decreases.,,,,C,"When a junked car is compacted, its volume decreases while its mass remains the same. As a result, the car's density increases because density is mass divided by volume. Choice A is incorrect because the mass of the car remains the same. Choice B is incorrect because the mass does not decrease. Choice D is incorrect because the density increases as the volume decreases, not decreases.",
HESI A2,Physics,HESI A2 Physics,Which of the following statements is true about a refrigerator?,,It operates on a Carnot cycle and removes heat from a cold reservoir at a lower temperature.,It violates the first law of thermodynamics by creating cold.,It increases the total entropy of the universe.,It operates isothermally at both the hot and cold reservoirs.,,,,A,A refrigerator operates on a Carnot cycle by transferring heat from a cold reservoir to a hot reservoir. Choice A is correct because a refrigerator removes heat from a cold reservoir at a lower temperature. Choice B is incorrect as a refrigerator does not violate the first law of thermodynamics but rather requires work input to transfer heat. Choice C is incorrect as a refrigerator does not increase the total entropy of the universe. Choice D is incorrect because a refrigerator does not operate isothermally at both the hot and cold reservoirs.,
HESI A2,Physics,HESI A2 Physics,What characterizes laminar flow?,,"Smooth, parallel layers of fluid particles",Erratic and turbulent motion of fluid particles,High viscosity hindering flow,Incompressibility of the fluid,,,,A,"Laminar flow is characterized by the smooth, parallel movement of fluid particles along layers in a predictable manner. This flow regime occurs at low velocities and is in contrast to turbulent flow, where fluid particles exhibit erratic and chaotic motion. The viscosity of the fluid does not hinder laminar flow; instead, it influences the resistance to flow. Incompressibility is a property of fluids but does not specifically define laminar flow. Therefore, the correct answer is A as it accurately describes the behavior of fluid particles in laminar flow, making B, C, and D incorrect.",
HESI A2,Physics,HESI A2 Physics,"The triple point of a substance is the specific temperature and pressure at which all three phases (solid, liquid, and gas) can coexist in thermodynamic equilibrium. Which of the following statements about the triple point is true?",,It can vary depending on the container size.,It is a unique point for each pure substance.,The pressure at the triple point can be zero for some substances.,The temperature at the triple point can be above the boiling point of the liquid phase.,,,,B,"The triple point is a unique temperature and pressure where all three phases (solid, liquid, and gas) of a pure substance can coexist in equilibrium. It is a constant for each substance and independent of container size. Choice A is incorrect because the triple point is a fixed point regardless of the container size. Choice C is incorrect as the pressure at the triple point is specific for each substance and will not be zero unless the substance has unique properties. Choice D is incorrect since the temperature at the triple point is precisely defined and cannot be above the boiling point of the liquid phase.",
HESI A2,Physics,HESI A2 Physics,"As the frequency of a sound wave increases, what else is true?",,Its wavelength decreases.,Its wavelength increases.,Its amplitude decreases.,Its amplitude increases.,,,,A,"The correct answer is A: 'Its wavelength decreases.' The frequency and wavelength of a sound wave are inversely proportional. As the frequency of a sound wave increases (more oscillations per second), its wavelength decreases. This relationship is described by the formula: Speed of Sound = Frequency x Wavelength. Therefore, to maintain the speed of sound constant, when the frequency increases, the wavelength must decrease. Choices B, C, and D are incorrect because an increase in frequency does not lead to an increase in wavelength or changes in amplitude.",
HESI A2,Physics,HESI A2 Physics,A wave in a rope travels at 12 m/s and has a wavelength of 2 m. What is the frequency?,,38.4 Hz,6 Hz,4.6 Hz,3.75 Hz,,,,B,"The frequency of a wave is calculated using the formula: frequency = speed / wavelength. In this case, the speed of the wave is 12 m/s and the wavelength is 2 m. Therefore, the frequency is calculated as 12 m/s / 2 m = 6 Hz. Choice A (38.4 Hz), Choice C (4.6 Hz), and Choice D (3.75 Hz) are incorrect as they do not result from the correct calculation using the given values.",
HESI A2,Physics,HESI A2 Physics,"When a car is driven for a long time, the pressure of air in the tires increases. This is best explained by which of the following gas laws?",,Boyle's law,Charles' law,Gay-Lussac's law,Dalton's law,,,,C,"Gay-Lussac's law, also known as the law of pressure-temperature, states that the pressure of a gas is directly proportional to its absolute temperature when the volume is constant. As a car is driven for a long time, the tires heat up due to friction and increased air pressure inside the tires. This results in an increase in temperature, causing the pressure of the air inside the tires to increase according to Gay-Lussac's law. Choices A, B, and D are incorrect. Boyle's law relates pressure and volume, Charles' law relates volume and temperature, and Dalton's law deals with the partial pressures of gases in a mixture.",
HESI A2,Physics,HESI A2 Physics,"A 50-kg box of iron fishing weights is balanced at the edge of a table. Peter gives it a push, and it falls 2 meters to the floor. Which of the following statements is true?",,"Once the box hits the floor, it loses both its kinetic and potential energy.",The box had kinetic energy only when it was balanced at the edge of the table.,The box had both kinetic and potential energy after it fell.,"Once the box hits the floor, it loses all its kinetic energy.",,,,C,"When the box is balanced at the edge of the table, it has potential energy due to its position above the ground. As Peter gives it a push, and it falls 2 meters to the floor, the box then has both kinetic energy (due to its motion) and potential energy (due to gravity). Therefore, the correct statement is that the box had both kinetic and potential energy after it fell. Option A is incorrect because the box retains its energy forms even after hitting the floor. Option B is incorrect as the box has kinetic energy both before and after falling. Option D is incorrect as the box still possesses kinetic energy even after hitting the floor.",
HESI A2,Physics,HESI A2 Physics,"In terms of electrical conductivity, semiconductors fall between",,Conductors and insulators,Conductors and superconductors,Insulators and dielectrics,Superconductors and insulators,,,,A,"Semiconductors have electrical conductivities that lie between those of conductors (high conductivity) and insulators (low conductivity). This positioning makes choice A, 'Conductors and insulators,' the correct answer. Choice B, 'Conductors and superconductors,' is incorrect because superconductors have perfect conductivity, not intermediate like semiconductors. Choice C, 'Insulators and dielectrics,' is incorrect because dielectrics are a type of insulator, so it doesn't show the progression from high to low conductivity. Choice D, 'Superconductors and insulators,' is incorrect because superconductors have the highest conductivity, opposite to the role of semiconductors.",
HESI A2,Physics,HESI A2 Physics,"Certain non-Newtonian fluids exhibit shear thickening behavior. In this case, the fluid's viscosity:",,Remains constant with increasing shear rate,Decreases with increasing shear rate (shear thinning),Increases with increasing shear rate,Depends solely on the applied pressure,,,,C,"When a non-Newtonian fluid exhibits shear thickening behavior, its viscosity increases with increasing shear rate. This means that as more force is applied to the fluid, its resistance to flow also increases, resulting in a higher viscosity. This phenomenon is opposite to shear thinning, where viscosity decreases with increasing shear rate. Therefore, in the case of shear thickening behavior, the correct answer is that the fluid's viscosity increases with increasing shear rate. Choices A, B, and D are incorrect because shear thickening behavior specifically involves an increase in viscosity with increasing shear rate, not remaining constant, decreasing, or depending on applied pressure.",
HESI A2,Physics,HESI A2 Physics,A plucked guitar string makes 80 vibrations in one second. What is the period?,,0.0125 s,0.025 s,0.125 s,0.25 s,,,,B,"The period is the time taken for one complete vibration of the guitar string. To find the period, you need to take the reciprocal of the frequency. Since the string makes 80 vibrations in one second, the period is 1/80 = 0.0125 seconds (or 0.025 s). Choice A is incorrect because it is the reciprocal of 80. Choice C is incorrect as it is 10 times the reciprocal of 80. Choice D is incorrect as it is 100 times the reciprocal of 80.",
